,cve_id,user,project,repository,description,label
359,CVE-2017-6074,torvalds,linux,https://github.com/torvalds/linux,"The dccp_rcv_state_process function in net/dccp/input.c in the Linux kernel through 4.9.11 mishandles DCCP_PKT_REQUEST packet data structures in the LISTEN state, which allows local users to obtain root privileges or cause a denial of service (double free) via an application that makes an IPV6_RECVPKTINFO setsockopt system call.",Linux
2901,CVE-2017-6076,wolfSSL,wolfssl,https://github.com/wolfSSL/wolfssl,In versions of wolfSSL before 3.10.2 the function fp_mul_comba makes it easier to extract RSA key information for a malicious user who has access to view cache on a machine.,wolfSSL
1240,CVE-2017-6188,munin-monitoring,munin,https://github.com/munin-monitoring/munin,Munin before 2.999.6 has a local file write vulnerability when CGI graphs are enabled. Setting multiple upper_limit GET parameters allows overwriting any file accessible to the www-data user.,Munin
373,CVE-2017-6198,sandstorm-io,sandstorm,https://github.com/sandstorm-io/sandstorm,"The Supervisor in Sandstorm doesn't set and enforce the resource limits of a process. This allows remote attackers to cause a denial of service by launching a fork bomb in the sandbox, or by using a large amount of disk space.",Sandstorm
3394,CVE-2017-6199,sandstorm-io,sandstorm,https://github.com/sandstorm-io/sandstorm,A remote attacker could bypass the Sandstorm organization restriction before build 0.203 via a comma in an email-address field.,Sandstorm
1388,CVE-2017-6200,sandstorm-io,sandstorm,https://github.com/sandstorm-io/sandstorm,Sandstorm before build 0.203 allows remote attackers to read any specified file under /etc or /run via the sandbox backup function. The root cause is that the findFilesToZip function doesn't filter Line Feed (\n) characters in a directory name.,Sandstorm
2249,CVE-2017-6201,sandstorm-io,sandstorm,https://github.com/sandstorm-io/sandstorm,A Server Side Request Forgery vulnerability exists in the install app process in Sandstorm before build 0.203. A remote attacker may exploit this issue by providing a URL. It could bypass access control such as firewalls that prevent the attackers from accessing the URLs directly.,Sandstorm
1795,CVE-2017-6299,Yeraze,ytnef,https://github.com/Yeraze/ytnef,"An issue was discovered in ytnef before 1.9.1. This is related to a patch described as ""2 of 9. Infinite Loop / DoS in the TNEFFillMapi function in lib/ytnef.c.""",ytnef
2792,CVE-2017-6301,Yeraze,ytnef,https://github.com/Yeraze/ytnef,"An issue was discovered in ytnef before 1.9.1. This is related to a patch described as ""4 of 9. Out of Bounds Reads.""",ytnef
678,CVE-2017-6302,Yeraze,ytnef,https://github.com/Yeraze/ytnef,"An issue was discovered in ytnef before 1.9.1. This is related to a patch described as ""5 of 9. Integer Overflow.""",ytnef
3074,CVE-2017-6303,Yeraze,ytnef,https://github.com/Yeraze/ytnef,"An issue was discovered in ytnef before 1.9.1. This is related to a patch described as ""6 of 9. Invalid Write and Integer Overflow.""",ytnef
2023,CVE-2017-6304,Yeraze,ytnef,https://github.com/Yeraze/ytnef,"An issue was discovered in ytnef before 1.9.1. This is related to a patch described as ""7 of 9. Out of Bounds read.""",ytnef
2629,CVE-2017-6306,Yeraze,ytnef,https://github.com/Yeraze/ytnef,"An issue was discovered in ytnef before 1.9.1. This is related to a patch described as ""9 of 9. Directory Traversal using the filename; SanitizeFilename function in settings.c.""",ytnef
3345,CVE-2017-6307,verdammelt,tnef,https://github.com/verdammelt/tnef,"An issue was discovered in tnef before 1.4.13. Two OOB Writes have been identified in src/mapi_attr.c:mapi_attr_read(). These might lead to invalid read and write operations, controlled by an attacker.",tnef
2068,CVE-2017-6308,verdammelt,tnef,https://github.com/verdammelt/tnef,"An issue was discovered in tnef before 1.4.13. Several Integer Overflows, which can lead to Heap Overflows, have been identified in the functions that wrap memory allocation.",tnef
539,CVE-2017-6309,verdammelt,tnef,https://github.com/verdammelt/tnef,"An issue was discovered in tnef before 1.4.13. Two type confusions have been identified in the parse_file() function. These might lead to invalid read and write operations, controlled by an attacker.",tnef
787,CVE-2017-6310,verdammelt,tnef,https://github.com/verdammelt/tnef,"An issue was discovered in tnef before 1.4.13. Four type confusions have been identified in the file_add_mapi_attrs() function. These might lead to invalid read and write operations, controlled by an attacker.",tnef
252,CVE-2017-6319,radare,radare2,https://github.com/radare/radare2,The dex_parse_debug_item function in libr/bin/p/bin_dex.c in radare2 1.2.1 allows remote attackers to cause a denial of service (buffer overflow and application crash) or possibly have unspecified other impact via a crafted DEX file.,radare2
709,CVE-2017-6345,torvalds,linux,https://github.com/torvalds/linux,"The LLC subsystem in the Linux kernel before 4.9.13 does not ensure that a certain destructor exists in required circumstances, which allows local users to cause a denial of service (BUG_ON) or possibly have unspecified other impact via crafted system calls.",Linux
3191,CVE-2017-6346,torvalds,linux,https://github.com/torvalds/linux,Race condition in net/packet/af_packet.c in the Linux kernel before 4.9.13 allows local users to cause a denial of service (use-after-free) or possibly have unspecified other impact via a multithreaded application that makes PACKET_FANOUT setsockopt system calls.,Linux
714,CVE-2017-6348,torvalds,linux,https://github.com/torvalds/linux,"The hashbin_delete function in net/irda/irqueue.c in the Linux kernel before 4.9.13 improperly manages lock dropping, which allows local users to cause a denial of service (deadlock) via crafted operations on IrDA devices.",Linux
664,CVE-2017-6349,vim,vim,https://github.com/vim/vim,"An integer overflow at a u_read_undo memory allocation site would occur for vim before patch 8.0.0377, if it does not properly validate values for tree length when reading a corrupted undo file, which may lead to resultant buffer overflows.",vim
2618,CVE-2017-6353,torvalds,linux,https://github.com/torvalds/linux,"net/sctp/socket.c in the Linux kernel through 4.10.1 does not properly restrict association peel-off operations during certain wait states, which allows local users to cause a denial of service (invalid unlock and double free) via a multithreaded application.  NOTE: this vulnerability exists because of an incorrect fix for CVE-2017-5986.",Linux
3016,CVE-2017-6362,libgd,libgd,https://github.com/libgd/libgd,Double free vulnerability in the gdImagePngPtr function in libgd2 before 2.2.5 allows remote attackers to cause a denial of service via vectors related to a palette with no colors.,libgd
576,CVE-2017-6384,atheme,atheme,https://github.com/atheme/atheme,Memory leak in the login_user function in saslserv/main.c in saslserv/main.so in Atheme 7.2.7 allows a remote unauthenticated attacker to consume memory and cause a denial of service. This is fixed in 7.2.8.,Atheme
2012,CVE-2017-6387,radare,radare2,https://github.com/radare/radare2,The dex_loadcode function in libr/bin/p/bin_dex.c in radare2 1.2.1 allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted DEX file.,radare2
1950,CVE-2017-6391,kaltura,server,https://github.com/kaltura/server,"An issue was discovered in Kaltura server Lynx-12.11.0. The vulnerability exists due to insufficient filtration of user-supplied data passed to the ""admin_console/web/tools/SimpleJWPlayer.php"" URL, the ""admin_console/web/tools/AkamaiBroadcaster.php"" URL, the ""admin_console/web/tools/bigRedButton.php"" URL, and the ""admin_console/web/tools/bigRedButtonPtsPoc.php"" URL. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",server
3336,CVE-2017-6392,kaltura,server,https://github.com/kaltura/server,"An issue was discovered in Kaltura server Lynx-12.11.0. The vulnerability exists due to insufficient filtration of user-supplied data passed to the ""server-Lynx-12.11.0/admin_console/web/tools/XmlJWPlayer.php"" URL. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",server
968,CVE-2017-6393,NagVis,nagvis,https://github.com/NagVis/nagvis,"An issue was discovered in NagVis 1.9b12. The vulnerability exists due to insufficient filtration of user-supplied data passed to the ""nagvis-master/share/userfiles/gadgets/std_table.php"" URL. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",NagVis
2051,CVE-2017-6394,openemr,openemr,https://github.com/openemr/openemr,"Multiple Cross-Site Scripting (XSS) issues were discovered in OpenEMR 5.0.0 and 5.0.1-dev. The vulnerabilities exist due to insufficient filtration of user-supplied data passed to the ""openemr-master/gacl/admin/object_search.php"" URL (section_value; src_form). An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",OpenEMR
906,CVE-2017-6396,WPO-Foundation,webpagetest,https://github.com/WPO-Foundation/webpagetest,"An issue was discovered in WPO-Foundation WebPageTest 3.0. The vulnerability exists due to insufficient filtration of user-supplied data passed to the ""webpagetest-master/www/compare-cf.php"" URL. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.",WebPageTest
231,CVE-2017-6397,Ysurac,FlightAirMap,https://github.com/Ysurac/FlightAirMap,An issue was discovered in FlightAirMap v1.0-beta.10. The vulnerability exists due to insufficient filtration of user-supplied data in multiple parameters passed to several *-sub-menu.php pages. An attacker could execute arbitrary HTML and script code in a browser in the context of the vulnerable website.,FlightAirMap
822,CVE-2017-6413,pingidentity,mod_auth_openidc,https://github.com/pingidentity/mod_auth_openidc,"The ""OpenID Connect Relying Party and OAuth 2.0 Resource Server"" (aka mod_auth_openidc) module before 2.1.6 for the Apache HTTP Server does not skip OIDC_CLAIM_ and OIDCAuthNHeader headers in an ""AuthType oauth20"" configuration, which allows remote attackers to bypass authentication via crafted HTTP traffic.",mod_auth_openidc
2678,CVE-2017-6415,radare,radare2,https://github.com/radare/radare2,The dex_parse_debug_item function in libr/bin/p/bin_dex.c in radare2 1.2.1 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via a crafted DEX file.,radare2
1913,CVE-2017-6429,appneta,tcpreplay,https://github.com/appneta/tcpreplay,Buffer overflow in the tcpcapinfo utility in Tcpreplay before 4.2.0 Beta 1 allows remote attackers to have unspecified impact via a pcap file with an over-size packet.,Tcpreplay
